date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-06-18,32188,1269,452.680183274974,177.346019170903,15.2514345009927,12.384463188305,0.048682352621007
2020-06-19,22765,1238,463.466777857275,179.466853669053,10.7865945823008,11.8668447340936,0.048814998231341
2020-06-20,54771,1206,489.418571042744,192.931499320063,25.9517931854688,13.8155458820328,0.047394117413567
2020-06-21,34666,1022,505.844140460272,203.50013503973,16.4255694175286,14.6929318377655,0.046812460717193
2020-06-22,17459,641,514.116626944454,205.016370605878,8.2724864841814,14.7165553293988,0.046649979079074
2020-06-23,21432,654,524.271614648731,202.434505730897,10.1549877042772,14.7696912633018,0.046337451535062
2020-06-24,39436,1374,542.957322707049,205.067069732621,18.6857080583182,15.0755105618668,0.045941813726431
2020-06-25,42725,1185,563.201436633199,215.720993702884,20.2441139261499,15.7887504797464,0.04528739364866
2020-06-26,39483,1141,581.909414401395,223.049623547138,18.707977768196,16.92037664916,0.04476050268949
2020-06-27,46860,990,604.112788973177,232.788594117954,22.2033745717819,16.3848882757762,0.043891875442166
2020-06-28,38693,1109,622.44644608598,241.924387227611,18.3336571128032,16.657472232244,0.043443277482041
2020-06-29,30476,552,636.886694559083,250.515283180683,14.4402484731034,17.5385810878043,0.042868950699442
2020-06-30,24052,692,648.283100133144,247.128865808414,11.396405574061,17.7159264977734,0.04262111760385
2020-07-01,33846,1280,664.320134186848,248.665001966368,16.0370340537032,17.3375444971141,0.042505176382146
2020-07-02,46712,1038,686.453382863695,203.947424531744,22.1332486768476,17.6074208900709,0.04185116441519
2020-07-03,48105,1252,709.246667835432,213.39072916716,22.7932849717364,18.1910362048624,0.041342598963963
