date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-05-28,3463,463,61.1585341955712,10.4918675289046,2.71448167744464,2.39959687578735,0.11018545813414
2020-05-29,3377,447,63.8056045463453,10.466784244562,2.64707035077405,2.4448363707623,0.111105651105651
2020-05-30,3227,371,66.3350970017637,10.9465020576132,2.52949245541838,2.47473474986703,0.111252909827833
2020-05-31,2885,364,68.5965118557711,10.9433666470704,2.26141485400745,2.42501609697377,0.111744675015998
2020-06-01,3152,151,71.0672153635117,10.7928669410151,2.47070350774054,2.46846392878139,0.109525280155299
2020-06-02,2771,237,73.2392710170488,10.596903782089,2.17205565353714,2.50048990789732,0.108813613742174
2020-06-03,3891,470,76.289241622575,10.9809915735842,3.04997060552616,2.54931272920691,0.109292480940345
2020-06-04,3912,1091,79.3556731334509,11.5633940819126,3.06643151087595,2.59959127683995,0.115845828641419
2020-06-05,4442,817,82.8375465412502,11.9882422104644,3.48187340779933,2.71884885641499,0.118707418622256
2020-06-06,4346,625,86.2441700960219,12.5620223398001,3.4066235547717,2.84415329917975,0.119698980241034
2020-06-07,3593,341,89.0605526161082,12.8026650989614,2.81638252008622,2.92343439433386,0.118914970207448
2020-06-08,3484,188,91.7914951989026,12.3621399176955,2.73094258279443,2.96061140505585,0.116982485504214
2020-06-09,2999,354,94.1422692533804,11.9937291789144,2.35077405447776,2.98614260519022,0.117008875788913
2020-06-10,4199,596,97.4336664707035,12.323731138546,3.29139721732314,3.02063212116122,0.11785102292017
2020-06-11,4883,708,101.261218890849,13.0346854791299,3.82755242014501,3.12936367962823,0.11887695070597
2020-06-12,4790,587,105.015873015873,13.4462081128748,3.7546541250245,3.16833235351754,0.119008165763506
2020-06-13,5222,504,109.109151479522,14.6345287086028,4.09327846364883,3.26642591192856,0.118164315066525
2020-06-14,3494,424,111.847932588673,14.5169508132471,2.73878110915148,3.25533999608074,0.118242343541944
2020-06-15,4147,269,115.09856946894,13.6421712718009,3.25063688026651,3.32958203857675,0.116734882897362
